kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
synergy,Black Panther,The Hood,Damage,Tank,25225,-0.47270244116342974,0.5173115332045569,-0.9137674511820952,0.360839052793249,False,0.6736516528809283
synergy,The Punisher,The Thing,Damage,Tank,8904,-0.4760688918621436,0.6666434661298647,-0.7141281900292465,0.4751479158830856,False,0.757395249304666
synergy,Cloak & Dagger,Squirrel Girl,Support,Damage,11045,-0.47618273396471583,0.6923531131959033,-0.6877743811487398,0.49159487146326164,False,0.7686301859119465
synergy,Mantis,Moon Knight,Support,Damage,6933,-0.47741029900169807,0.7607097885486056,-0.6275853238494168,0.5302756253621884,False,0.7907672028062004
synergy,Black Panther,Venom,Damage,Tank,7702,-0.4777740526305795,0.7090235849356428,-0.6738478984079866,0.500408019208737,False,0.7740031193305997
synergy,Ultron,The Hood,Support,Tank,15004,-0.4791019733938641,0.6366009619025145,-0.7525938571661019,0.4516940101062529,False,0.7382879361106135
synergy,Hela,Jubilee,Damage,Support,30829,-0.47941956082257736,0.5272976805336154,-0.909200966591421,0.36324405408708893,False,0.6744756081694476
synergy,Loki,Black Widow,Support,Damage,4363,-0.48346727804343986,0.8964194494754061,-0.5393315353949202,0.5896581128686742,False,0.8237166677682174
synergy,Magik,Emma Frost,Damage,Tank,23396,-0.48676929273808023,0.47562803558570477,-1.023424307060991,0.3061072715685973,False,0.6424771167918327
synergy,Winter Soldier,Namor,Damage,Damage,10029,-0.49179912948803933,0.5852933595202909,-0.8402609076089983,0.4007621148849978,False,0.6997294858872706
synergy,Black Panther,Luna Snow,Damage,Support,13961,-0.49553045132990065,0.6350997130357363,-0.7802403955770921,0.43524938918320577,False,0.7246101905971621
synergy,The Thing,Emma Frost,Tank,Tank,11356,-0.4958538018301479,0.6178887451506536,-0.8024968988701174,0.42226558155113736,False,0.7164180552625025
synergy,Mister Fantastic,Winter Soldier,Damage,Damage,5779,-0.5069679571339402,0.7356531231820099,-0.6891399508250438,0.49073520116844727,False,0.768455448827092
synergy,Thor,Angela,Tank,Tank,2864,-0.5171600565560224,1.1096605845305556,-0.4660524702468441,0.6411779433690967,True,0.8516907516968324
synergy,Rocket Raccoon,Deadpool (Strategist),Support,Support,6481,-0.5182893174233326,0.8307362479601765,-0.6238915404208752,0.5326988163482715,False,0.7907672028062004
synergy,The Punisher,Rogue,Damage,Tank,3816,-0.5246082198621398,0.9289948291410308,-0.5647052097665648,0.5722742900853942,False,0.8111301105262904
synergy,Cloak & Dagger,Spider-man,Support,Damage,44668,-0.5258242751771675,0.47413632723849264,-1.1090149498557103,0.26742373274931364,False,0.6069532023326427
synergy,The Thing,White Fox,Tank,Support,12034,-0.531700609012657,0.6695664806357985,-0.7940968139680042,0.4271390722614864,False,0.7211165618263939
synergy,Hela,Groot,Damage,Tank,6347,-0.5391726503563393,0.7488748228778981,-0.7199770026775889,0.47153915518511214,False,0.7536458582871979
synergy,Emma Frost,White Fox,Tank,Support,17130,-0.539294052159415,0.6120124234583296,-0.8811815438516734,0.3782195670278067,False,0.6845082919293252
synergy,Spider-man,Invisible Woman,Damage,Support,32152,-0.5405447112709004,0.49498324529685206,-1.0920464811828614,0.274812671293611,False,0.6115898531803028
synergy,Hela,Luna Snow,Damage,Support,23999,-0.5406113007027804,0.5474025461667936,-0.9875936903991969,0.32335167764195005,False,0.6549650519504128
synergy,Emma Frost,Cyclops,Tank,Damage,18536,-0.540735728083537,0.5224403714423519,-1.0350190330633815,0.30066002264706626,False,0.6366137637513786
synergy,Loki,Hela,Support,Damage,6352,-0.5427901242200452,0.8304630432837329,-0.6535993727954462,0.5133699484244229,True,0.780989661617489
synergy,Rocket Raccoon,Black Panther,Support,Damage,13667,-0.5453527961490581,0.6418604389810053,-0.8496438836686068,0.3955231061255492,False,0.696990111368344
synergy,Magik,Black Widow,Damage,Damage,7647,-0.5520606079094833,0.6453519201402662,-0.8554411797356918,0.39230695451060615,False,0.6940592801408143
synergy,Winter Soldier,Star-lord,Damage,Damage,7378,-0.5548125928790372,0.6729975490790434,-0.8243902130672909,0.4097178739987912,False,0.7063046127771264
synergy,Magneto,Cyclops,Tank,Damage,42228,-0.5563140575793988,0.4371445201683367,-1.27260901581283,0.20315681771713234,False,0.5433369071386851
synergy,Human Torch,Spider-man,Damage,Damage,5111,-0.5575600834014972,0.7695080954829447,-0.7245668845778307,0.46871778078779247,False,0.751640344993258
synergy,Magneto,Emma Frost,Tank,Tank,42551,-0.5579002716264565,0.4458089829251034,-1.251433445701081,0.21077638126675557,True,0.5496223246292898
synergy,Elsa Bloodstone,Rogue,Damage,Tank,4375,-0.5743790490257088,0.8830649658836166,-0.6504380438770674,0.515409309769995,False,0.7811108153981512
synergy,Loki,Iron Fist,Support,Damage,4082,-0.5763293105581689,0.9245906470259665,-0.6233345669372569,0.533064686923833,False,0.7907672028062004
synergy,Moon Knight,Invisible Woman,Damage,Support,11808,-0.5776135123514973,0.6621145325206462,-0.8723770344573821,0.3830027248510265,False,0.6882573310244289
synergy,Thor,Jubilee,Tank,Support,22206,-0.5817885154894974,0.6066105544459164,-0.9590807664415076,0.33751805890637654,False,0.6631162866264714
synergy,The Punisher,White Fox,Damage,Support,6674,-0.5877039630887226,0.7773949187732726,-0.7559915158901709,0.4496542824534815,False,0.7378390038344064
synergy,Human Torch,Iron Fist,Damage,Damage,2907,-0.5921640892603245,0.9958716284146444,-0.5946188970188928,0.5520982455594097,False,0.8012605511778729
synergy,Hawkeye,Magneto,Damage,Tank,16295,-0.592256708075973,0.5828653746504385,-1.0161123542999388,0.30957588659285895,False,0.6435637365132311
synergy,Moon Knight,Rogue,Damage,Tank,2649,-0.5933721614744932,1.0452643234264345,-0.5676766614681599,0.5702545417213044,False,0.810931028802258
synergy,Emma Frost,Black Cat,Tank,Damage,11073,-0.5982206996050274,0.6221156588041387,-0.9615908089421132,0.3362551901801605,False,0.6612100010182008
synergy,Rocket Raccoon,Psylocke,Support,Damage,8872,-0.6015513806824674,0.6965272826674657,-0.8636436729064332,0.3877836650899503,False,0.6908305523179276
synergy,Venom,Black Cat,Tank,Damage,7655,-0.6024032683712278,0.7018898112534967,-0.8582590297120896,0.3907494471729025,False,0.6935653942724339
synergy,Thor,Gambit,Tank,Support,15135,-0.6094777831023415,0.657950992694149,-0.9263270211154762,0.35427605749254343,False,0.6702746545146779
synergy,Luna Snow,Deadpool (Vanguard),Support,Tank,8077,-0.6174258403278214,0.7523247966297273,-0.8206905356486617,0.4118225631000656,False,0.7067642774883558
synergy,Star-lord,Gambit,Damage,Support,9482,-0.6184046441185213,0.7354346794257075,-0.8408695719943834,0.40042100635169453,False,0.6997294858872706
synergy,Magik,Blade,Damage,Damage,4219,-0.6195409406870652,0.8427518863089567,-0.735140378505114,0.4622540051875743,False,0.7453396352605479
synergy,The Thing,Daredevil,Tank,Damage,8539,-0.6206239725629654,0.6739669632808442,-0.9208522173576473,0.3571275883788336,False,0.6714334518188259
synergy,Iron Man,Venom,Damage,Tank,4288,-0.622007155813839,0.866254334510939,-0.7180421858033246,0.47273127592705355,False,0.7547914447665669
synergy,Black Widow,Rogue,Damage,Tank,4071,-0.6237295776937264,0.8879836335724546,-0.702411118980194,0.482422813118526,False,0.762406013617486
synergy,Hulk,Gambit,Tank,Support,15723,-0.633135104524412,0.6402184413344991,-0.9889360625174709,0.32269442500347256,False,0.6547342721620644
synergy,Gambit,White Fox,Support,Support,9671,-0.6363658575972894,0.7534059985989954,-0.844651965581175,0.39830518591380193,False,0.6981217873898312
synergy,Mantis,Rocket Raccoon,Support,Support,16651,-0.6384247427012643,0.616660310025812,-1.0352940384221279,0.3005316131048703,False,0.6366137637513786
synergy,Wolverine,Emma Frost,Damage,Tank,6891,-0.6436184494166454,0.7263433095011341,-0.8861077688712989,0.37555945705520044,False,0.6831441280070975
synergy,Elsa Bloodstone,Cyclops,Damage,Damage,5164,-0.650478385870572,0.7788452966794499,-0.835183044237205,0.4036146549536098,False,0.7016460559664565
synergy,Black Widow,The Thing,Damage,Tank,10202,-0.6528991615393802,0.6294573817740466,-1.0372412500736203,0.29962343814266124,False,0.6361032107117206
synergy,Spider-man,Namor,Damage,Damage,5244,-0.6547309893419305,0.7567815136246203,-0.86515193296158,0.3869554036721007,False,0.6907038790248284
synergy,Moon Knight,Cyclops,Damage,Damage,3669,-0.6563300180832251,0.8893192471190365,-0.7380139586649186,0.46050596682748257,False,0.7452164466861423
synergy,Mister Fantastic,Emma Frost,Damage,Tank,6721,-0.6596909831682205,0.7317964685189692,-0.9014678418759278,0.36733962456879354,False,0.6768415970357418
synergy,Thor,Deadpool (Strategist),Tank,Support,5468,-0.6598223461346543,0.8745624318015021,-0.7544599700852609,0.4505730732723885,False,0.7382879361106135
synergy,Blade,The Hood,Damage,Tank,18866,-0.6601239102807245,0.5650143576578474,-1.1683312137715127,0.24267318934333904,False,0.5882107431045137
synergy,The Hood,Deadpool (Duelist),Tank,Damage,22897,-0.6669286689325236,0.5320226868843677,-1.2535718595727423,0.20999766483799953,False,0.5496223246292898
synergy,Winter Soldier,Iron Fist,Damage,Damage,11852,-0.6697195441455158,0.5454732340652223,-1.2277770976117912,0.21953065529680604,False,0.5607152676961388
synergy,Iron Fist,Jubilee,Damage,Support,23243,-0.6697886921357696,0.5713033697467557,-1.1723870846983977,0.24104168242959068,False,0.5872430747309618
synergy,Invisible Woman,Deadpool (Duelist),Support,Damage,12414,-0.6715024662983262,0.6568628300688341,-1.0222872045111124,0.30664498748503577,False,0.6424815065297823
synergy,Magneto,Deadpool (Vanguard),Tank,Tank,9787,-0.6762870675079554,0.686652531470467,-0.9849043533847986,0.3246710547966233,False,0.6554480420822629
synergy,Human Torch,Devil Dinosaur,Damage,Tank,3280,-0.6788869507258655,0.971404783287394,-0.69887132779849,0.4846324474849595,False,0.7628827044070984
synergy,Captain America,Jeff The Land Shark,Tank,Support,2511,-0.6790796041785075,1.0669895895472328,-0.6364444515964478,0.5244867757553532,False,0.7867453352691967
synergy,Elsa Bloodstone,White Fox,Damage,Support,8779,-0.6877186664159752,0.7141714469254155,-0.9629601818676423,0.33556750594470286,False,0.6612100010182008
synergy,Hulk,Invisible Woman,Tank,Support,18542,-0.6921288545613014,0.6141550257330397,-1.1269611507863084,0.25975890679474967,False,0.5991938628851966
synergy,Hulk,Hawkeye,Tank,Damage,3009,-0.7023887918349379,0.9805925596769958,-0.7162901501784825,0.47381220751969644,False,0.7557682751594094
synergy,Rocket Raccoon,Namor,Support,Damage,14887,-0.7043412749338068,0.6356190961231993,-1.1081184930247712,0.2678106453022452,False,0.6072568412855257
synergy,Magneto,Deadpool (Strategist),Tank,Support,23208,-0.7048441482822626,0.5859516287659867,-1.2029050073069398,0.22901308242483898,False,0.5714389880113806
synergy,Namor,Deadpool (Strategist),Damage,Support,4623,-0.7065427611372818,0.8873072493572955,-0.7962774581736516,0.42587078468689277,False,0.7206286661065556
synergy,Hulk,Iron Fist,Tank,Damage,7027,-0.7072534956158688,0.7254971553206747,-0.9748535751367046,0.32963289736094104,False,0.6595407179056694
