kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
counter,Hela,Daredevil,Damage,Damage,8982,1.391139640180888,0.6413424132767594,2.1691059430690847,0.030074641607181853,False,0.21925730485879752
counter,Captain America,The Hood,Tank,Tank,13423,1.388128331836398,0.6767201407953641,2.0512590776519524,0.04024172339222497,False,0.25612427396270226
counter,Ultron,Deadpool (Strategist),Support,Support,2512,1.3880445506468926,1.1820402140934456,1.1742786193712031,0.24028344430303283,False,0.5777258258219083
counter,Mister Fantastic,Jeff The Land Shark,Damage,Support,3057,-1.3871578730858514,1.0111437130115726,-1.371870145890899,0.17010386559862367,False,0.48990976537903863
counter,Black Widow,The Thing,Damage,Tank,10920,1.3826868782857347,0.6414620357461539,2.1555241015586866,0.03112084467851066,False,0.22405898440588468
counter,Wolverine,Invisible Woman,Damage,Support,10008,-1.3819434576683312,0.7220559229659674,-1.913900867943529,0.05563282348833784,False,0.2996969049107074
counter,Wolverine,Emma Frost,Damage,Tank,7042,1.3791030827056647,0.7403971399912748,1.8626531738384577,0.06251107797111141,False,0.3106770576983087
counter,Spider-man,Elsa Bloodstone,Damage,Damage,11500,-1.3785909763761448,0.5762896999882404,-2.3921839595680363,0.016748445392842353,False,0.16007777090609085
counter,Squirrel Girl,Black Cat,Damage,Damage,2592,-1.3740579413364422,1.0787037903179473,-1.2738046845385047,0.20273264456327555,False,0.5332216936851971
counter,Phoenix,Black Cat,Damage,Damage,2822,-1.3690084039382135,1.0484231418832695,-1.3057785060706317,0.1916278914888927,False,0.5219885035539115
counter,Rocket Raccoon,Black Widow,Support,Damage,17034,-1.3689339871461603,0.6517789702053928,-2.100304013667046,0.03570210643244301,False,0.23924400371908036
counter,Captain America,Hela,Tank,Damage,3657,1.3637505470337998,0.9454039182690157,1.44250570648232,0.14915976292634384,False,0.47079694429960084
counter,Black Widow,Angela,Damage,Tank,4077,-1.361854319084347,0.9070411265555403,-1.5014251054480245,0.13324564447996617,False,0.4483543025119074
counter,Hulk,Captain America,Tank,Tank,2845,-1.3581614235549642,1.0814199620557325,-1.2559056344522788,0.20915018548931164,True,0.5412635328898151
counter,Black Cat,Deadpool (Strategist),Damage,Support,4418,-1.357096318051823,0.9605248691155116,-1.412869527575574,0.1576940903527907,False,0.47756302129906003
counter,Mister Fantastic,The Thing,Damage,Tank,5103,-1.3570415097301032,0.8332663692623529,-1.6285806793467748,0.10340181707952996,True,0.3972852584624992
counter,Magneto,Phoenix,Tank,Damage,18286,1.3546980303882552,0.6018269621872008,2.250975970675888,0.024387059354616363,False,0.19456794005163736
counter,Groot,Psylocke,Tank,Damage,2757,1.3534901593807773,1.0807695471979608,1.2523392825879311,0.21044626061942162,False,0.5440307965797333
counter,Loki,Black Widow,Support,Damage,4396,-1.3533236357047702,0.939274749869037,-1.440817647757979,0.14963620637892383,False,0.47079694429960084
counter,Star-lord,Invisible Woman,Damage,Support,11945,-1.3516697497129064,0.7209324039744401,-1.8748911024962451,0.060807706367520274,False,0.3101580998451866
counter,Blade,Devil Dinosaur,Damage,Tank,3685,1.3514819948340786,0.9662842450004325,1.3986381355451714,0.16192152438927931,False,0.48026763035559844
counter,Phoenix,Cyclops,Damage,Damage,5439,-1.3463512708712315,0.7904136248822753,-1.7033502820396826,0.08850253601316262,True,0.36418110445210483
counter,Luna Snow,Adam Warlock,Support,Support,8472,-1.3462671300519518,0.7805499223979616,-1.7247674894592593,0.08456938284213236,True,0.3563406361662988
counter,Groot,Emma Frost,Tank,Tank,10907,-1.3423512288253119,0.695938518884626,-1.928835942256344,0.053751232260656936,False,0.2980354710033336
counter,Psylocke,Deadpool (Strategist),Damage,Support,2805,1.3412162539694759,1.0850972101041791,1.2360332710105364,0.21644619672927046,False,0.5547569911049844
counter,Winter Soldier,Peni Parker,Damage,Tank,9888,1.3408525880561617,0.6469117928195967,2.072697704600484,0.03820042153858308,False,0.24795674421167718
counter,Loki,Deadpool (Duelist),Support,Damage,2758,-1.3358879085305106,1.1183175371101652,-1.1945515152901625,0.23226230205142984,False,0.5679890546599187
counter,Iron Fist,White Fox,Damage,Support,8908,-1.3307511768379976,0.7650871148806377,-1.739345952840429,0.08197392886495403,True,0.3558616009844187
counter,Luna Snow,Cyclops,Support,Damage,20087,1.3277592515455228,0.6058938789784205,2.1914056200472234,0.02842245277680507,False,0.2138707256904614
counter,Daredevil,Elsa Bloodstone,Damage,Damage,5827,-1.326144528590348,0.7657802060304516,-1.7317560811144983,0.0833170008302373,False,0.35606175117907607
counter,The Punisher,Phoenix,Damage,Damage,3613,1.325959563357444,0.9357754145867406,1.416963453718238,0.15649361277870638,False,0.4758278543170046
counter,Cloak & Dagger,Magik,Support,Damage,49024,-1.3249787757055032,0.4976477874620636,-2.6624830032154176,0.007756648683760706,False,0.10224285819968094
counter,Captain America,Gambit,Tank,Support,6651,-1.3247042814580883,0.8312878907539182,-1.5935565719075697,0.11103538795859194,False,0.4117061757537281
counter,Magik,Moon Knight,Damage,Damage,8024,1.324173821409243,0.6643069376715991,1.9933162613813464,0.0462268268586701,False,0.2758660637660437
counter,Iron Fist,Jubilee,Damage,Support,24985,-1.319733428976095,0.6309211385343412,-2.0917565577877077,0.03646029828510094,False,0.24189938714902312
counter,Cyclops,Deadpool (Duelist),Damage,Damage,6496,1.3149078066023219,0.7351905342880976,1.7885265727415522,0.07369109243640531,False,0.3360930242489284
counter,Black Panther,Phoenix,Damage,Damage,2790,1.3140950700011944,1.0382742580085302,1.2656531353495217,0.2056372936412909,False,0.5363187009130075
counter,Namor,Adam Warlock,Damage,Support,3113,-1.313177688732221,1.041956274653882,-1.2603001879022548,0.20756109223913244,False,0.5383124976018149
counter,Human Torch,Invisible Woman,Damage,Support,13218,1.306875770371212,0.7152511129193323,1.8271565702807993,0.06767623163093585,True,0.32099552096608436
counter,Doctor Strange,The Thing,Tank,Tank,17080,-1.3030801323302053,0.589556272656954,-2.2102726962052532,0.027086242366032635,False,0.20736952513015977
counter,Ultron,Spider-man,Support,Damage,5487,-1.3015614721882725,0.8263407446020783,-1.5750905188815723,0.11523555219676855,False,0.41723267376953455
counter,Black Panther,Peni Parker,Damage,Tank,2769,-1.2973620707996207,1.0700237591845765,-1.2124609941262332,0.22533596503626363,True,0.5598787722061143
counter,Magik,Namor,Damage,Damage,11037,-1.2944842170390152,0.5999484900462867,-2.1576589299177074,0.030954359317067547,False,0.22367321687242483
counter,The Thing,Devil Dinosaur,Tank,Tank,8642,-1.2942500141446316,0.7506245588535456,-1.7242308406767073,0.08466617866393927,False,0.3563406361662988
counter,Cloak & Dagger,Star-lord,Support,Damage,16880,1.2858523474083137,0.6859833868303032,1.874465726276261,0.06086626175427571,False,0.3101580998451866
counter,Spider-man,Phoenix,Damage,Damage,6261,-1.2857181399837005,0.7396198425250143,-1.7383499820588129,0.08214916431972959,False,0.3558616009844187
counter,Doctor Strange,Venom,Tank,Tank,14844,-1.2851013661048274,0.6144305293164023,-2.0915324105633135,0.036480364216426094,False,0.24189938714902312
counter,Hela,Adam Warlock,Damage,Support,4793,-1.2850796208165536,0.8575184564621178,-1.498602871031411,0.13397668747610253,False,0.4488967503563826
counter,Rocket Raccoon,Daredevil,Support,Damage,15811,-1.280432649292491,0.6869707677181304,-1.8638822923217346,0.06233823595224559,False,0.3106770576983087
counter,Groot,Blade,Tank,Damage,2899,-1.2795957077331368,1.0490519033179113,-1.219763963714348,0.22255436590533983,False,0.5589753387741367
counter,Rocket Raccoon,Deadpool (Duelist),Support,Damage,11696,-1.2759480389251012,0.7323662921624666,-1.7422266051562727,0.08146880031016278,False,0.3558616009844187
counter,Mantis,Rogue,Support,Tank,7631,1.2758039177667644,0.8267387421591739,1.5431766442138393,0.12278792249761991,False,0.4300266074040732
counter,Cloak & Dagger,Emma Frost,Support,Tank,57597,-1.2703002700531756,0.5141844280469108,-2.4705148595773534,0.013491871352112,False,0.1470376592754527
counter,The Thing,Black Cat,Tank,Damage,7596,1.2661013008082442,0.7363803656221708,1.7193577666054551,0.0855492473831237,False,0.35817215440159467
counter,Black Panther,Jubilee,Damage,Support,18750,1.2648050985300652,0.6777351250961731,1.8662233248580482,0.062010127044279606,False,0.3106770576983087
counter,Emma Frost,Devil Dinosaur,Tank,Tank,12582,-1.261876402694226,0.6662171705902361,-1.8940916842120188,0.058212841328695905,False,0.30692880515943183
counter,Winter Soldier,Adam Warlock,Damage,Support,9567,1.2616681137498427,0.6659873435842506,1.8944325682823364,0.05816761693575265,False,0.30692880515943183
counter,Hawkeye,Elsa Bloodstone,Damage,Damage,3618,-1.2605987771447675,0.9193174621513465,-1.371233365017096,0.1703022203601835,False,0.48990976537903863
counter,Iron Man,Iron Fist,Damage,Damage,4259,-1.2605705371637104,0.8690032025757004,-1.450593661136594,0.14689304144448292,False,0.46798991557146685
counter,Magneto,The Hood,Tank,Tank,152355,-1.25516260727011,0.3302829299966883,-3.800264843486448,0.0001445415251580765,False,0.006421391089893065
counter,Peni Parker,The Thing,Tank,Tank,5165,1.2524518028401677,0.8566346538939729,1.4620606312702191,0.14372459574969618,False,0.46339382087062364
counter,Black Widow,Invisible Woman,Damage,Support,20272,-1.241656957397426,0.6310457039291483,-1.967618113341653,0.04911199402454641,False,0.28397091659196977
counter,Black Cat,Jubilee,Damage,Support,20411,-1.240760612165074,0.6579859446485994,-1.8856947055726372,0.05933610676787518,False,0.3087794363039752
counter,Mantis,Hela,Support,Damage,18031,1.2406456573711573,0.6105175865431773,2.0321210800754153,0.04214139982254592,False,0.26151291711978514
counter,Cloak & Dagger,Black Panther,Support,Damage,20060,-1.2405301246833913,0.6768797947090982,-1.8327185039059002,0.06684444406322426,False,0.31990956814828897
counter,Venom,Daredevil,Tank,Damage,8293,-1.2375587306661433,0.7089404788362909,-1.7456454633505578,0.08087257710114226,False,0.3558616009844187
